,Count_update,Count_comment,Count_funder,Count_photo,Amount_goal,Start_month,End_month,Duration,Min_perk,No_min_perk,Max_perk,No_max_perk,Median_perk,No_med_perk,Total_perk,FB_like,FB_talking,Youtube_avg_duration,Youtube_avg_view_count,Youtube_avg_rating,US,newtype,status,lat,lon,recoded_country,Mintotal,Maxtotal,Mediantotal
1360,27,44,374,25.0,25000,5,7,45.0,10,34,2000,0,200.0,11,17,3201,229,0.0,0.0,0.0,1,0,1,35.994032900000001,-78.898618999999997,0,340,0,2200.0
1361,0,13,144,2.0,22145,10,11,39.0,10,5,3500,2,150.0,16,13,0,0,0.0,0.0,0.0,1,0,1,40.637502099999999,-96.758632300000002,0,50,7000,2400.0
1362,12,48,210,5.0,35000,2,4,54.0,10,5,5000,0,300.0,3,12,0,0,0.0,0.0,0.0,0,0,2,48.376111100000003,-123.7377778,2,50,0,900.0
1363,0,35,110,0.0,20000,4,5,15.0,10,2,2000,2,100.0,21,12,0,0,0.0,0.0,0.0,1,0,1,42.615928500000003,-70.661988800000003,0,20,4000,2100.0
1364,1,4,123,0.0,15000,11,12,30.0,10,6,1000,3,75.0,2,14,669,159,69.599999999999994,143.0,0.0,1,0,1,41.679008899999999,-86.265301199999996,0,60,3000,150.0
1365,0,6,61,3.0,20000,6,8,60.0,5,0,500,0,150.0,3,5,0,0,0.0,0.0,0.0,1,0,1,41.615915000000001,-88.204069000000004,0,0,0,450.0
1366,10,14,298,0.0,30000,11,12,31.0,15,7,2500,0,70.0,0,14,0,0,87.333333333300004,554.0,0.0,1,0,2,34.052234200000001,-118.24368490000001,0,105,0,0.0
1367,8,69,108,19.0,48000,10,11,35.0,10,5,5000,0,187.5,0,12,1503,28,145.0,1523.0,0.0,1,0,3,40.014985600000003,-105.27054560000001,0,50,0,0.0
1368,22,227,434,23.0,15000,8,10,33.0,10,134,3000,0,50.0,3,12,1983,149,0.0,0.0,0.0,1,0,1,42.358430800000001,-71.059773199999995,0,1340,0,150.0
1369,13,74,167,17.0,19500,5,6,36.0,7,3,500,6,55.0,23,11,90,21,0.0,0.0,0.0,1,0,2,37.8715926,-122.272747,0,21,3000,1265.0
1370,5,7,169,8.0,150000,11,1,60.0,5,8,10000,0,175.0,0,14,266,29,124.22222222200001,26446.388888900005,0.0,1,0,3,34.040985499999998,-118.479097,0,40,0,0.0
1371,11,148,250,8.0,10000,11,12,35.0,25,97,1000,2,175.0,0,6,0,0,0.0,0.0,0.0,0,0,1,49.261226000000001,-123.1139268,2,2425,2000,0.0
1372,0,86,144,13.0,15000,8,9,54.0,1,9,1000,4,150.0,0,6,0,0,0.0,0.0,0.0,1,0,1,40.014985600000003,-105.27054560000001,0,9,4000,0.0
1373,10,12,129,16.0,20000,11,12,30.0,10,7,5000,0,87.5,0,10,0,0,0.0,0.0,0.0,0,0,2,15.783471,-90.230759000000006,69,70,0,0.0
1374,2,45,207,13.0,10000,4,5,30.0,10,3,1000,0,77.5,0,12,0,0,0.0,0.0,0.0,0,0,1,45.4215296,-75.697193100000007,2,30,0,0.0
1375,16,51,264,10.0,27500,7,8,31.0,10,45,10000,0,350.0,0,13,0,0,522.61538461500004,205096.153846,0.0,1,0,2,40.7143528,-74.005973100000006,0,450,0,0.0
1376,13,9,130,6.0,25000,5,7,60.0,10,17,10000,0,625.0,0,12,439,10,0.0,0.0,0.0,1,0,2,43.012527400000003,-83.6874562,0,170,0,0.0
1377,15,27,49,15.0,100000,8,9,45.0,5,1,1000,2,100.0,0,11,7058,31,1991.4400000000001,81.599999999999994,0.0,1,0,3,40.065859400000001,-79.886349600000003,0,5,2000,0.0
1378,1,83,130,0.0,12000,3,4,31.0,10,3,1500,0,125.0,0,10,0,0,0.0,0.0,0.0,1,0,1,32.731900000000003,-117.197312,0,30,0,0.0
1379,17,101,120,33.0,50000,9,11,60.0,5,17,5000,0,250.0,10,9,0,0,0.0,0.0,0.0,1,0,3,47.037874100000003,-122.90069509999999,0,85,0,2500.0
1380,6,11,126,7.0,20000,9,10,40.0,10,4,10000,0,150.0,1,11,91,1,0.0,0.0,0.0,1,0,2,41.823989099999999,-71.4128343,0,40,0,150.0
1381,4,29,191,5.0,25000,7,8,30.0,12,31,1000,1,56.0,0,8,1343,20,0.0,0.0,0.0,1,0,3,35.517491300000003,-86.580447300000003,0,372,1000,0.0
1382,5,33,263,8.0,10000,7,8,40.0,10,4,1000,0,30.0,7,11,261,0,0.0,0.0,0.0,1,0,1,37.774929499999999,-122.4194155,0,40,0,210.0
1383,4,38,141,5.0,10000,3,4,36.0,10,11,1000,0,75.0,0,6,0,0,0.0,0.0,0.0,1,0,1,43.414237499999999,-73.487612400000003,0,110,0,0.0
1384,10,33,120,15.0,30000,6,7,41.0,10,6,2000,0,175.0,0,8,0,0,61.0,80.0,0.0,0,0,3,49.261226000000001,-123.1139268,2,60,0,0.0
1385,14,108,252,34.0,10000,9,10,30.0,5,9,10000,0,125.0,0,12,0,0,0.0,0.0,0.0,0,0,1,47.3686498,8.5391825000000008,7,45,0,0.0
1386,4,15,65,0.0,10000,6,8,50.0,1,0,5000,1,150.0,4,20,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,2,0,5000,600.0
1387,0,60,76,3.0,10000,8,9,30.0,10,4,2500,0,100.0,0,12,0,0,0.0,0.0,0.0,0,0,1,52.370215700000003,4.8951678999999997,5,40,0,0.0
1388,8,13,112,5.0,25000,7,8,25.0,10,3,1000,0,100.0,9,10,0,0,0.0,0.0,0.0,1,0,3,37.774929499999999,-122.4194155,0,30,0,900.0
1389,4,48,94,1.0,10000,10,11,31.0,5,2,5000,0,50.0,20,11,0,0,209.923076923,134.923076923,0.0,0,0,2,6.0874810000000004,-0.26245000000000002,50,10,0,1000.0
1390,12,25,106,39.0,5000,6,7,45.0,10,12,20000,0,500.0,1,13,0,0,1867.0,16018.5,0.0,1,0,1,42.279285999999999,-71.4161565,0,120,0,500.0
1391,5,26,109,8.0,25000,2,2,24.0,12,5,5000,0,150.0,3,9,0,0,203.0,77.0,0.0,1,0,3,40.743990500000002,-74.032362599999999,0,60,0,450.0
1392,69,34,126,58.0,68000,6,7,47.0,5,1,5000,0,175.0,0,10,0,0,513.70588235299999,533.23529411800007,0.0,0,0,3,43.653225999999997,-79.383184299999996,2,5,0,0.0
1393,10,8,94,10.0,8350,8,10,47.0,1,0,500,2,25.0,32,7,660,31,0.0,0.0,0.0,1,0,1,46.871052499999998,-89.314030200000005,0,0,1000,800.0
1394,2,44,150,0.0,12000,7,8,30.0,5,3,5000,0,90.0,0,12,0,0,0.0,0.0,0.0,1,0,2,42.331426999999998,-83.0457538,0,15,0,0.0
1395,0,44,107,0.0,20000,9,10,30.0,5,5,10000,0,100.0,7,12,0,0,159.181818182,8751.8181818199992,0.0,1,0,3,0.0,0.0,0,25,0,700.0
1396,17,19,73,23.0,7500,10,11,44.0,10,3,3000,0,125.0,0,14,0,0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,30,0,0.0
1397,6,13,105,0.0,35000,11,12,45.0,5,5,5000,0,100.0,11,9,0,0,0.0,0.0,0.0,1,0,3,40.014985600000003,-105.27054560000001,0,25,0,1100.0
1398,0,15,87,0.0,20000,5,6,30.0,25,8,5000,0,375.0,0,8,3921,105,127.8,387.19999999999999,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,200,0,0.0
1399,7,22,88,9.0,20000,7,8,30.0,1,1,1000,1,50.0,12,9,1982,137,225.70588235299999,630.17647058800003,0.0,1,0,3,43.106456000000001,-76.217704600000005,0,1,1000,600.0
1400,16,17,128,13.0,5000,9,10,45.0,10,6,500,0,45.0,0,8,471,0,0.0,0.0,0.0,1,0,1,37.339385700000001,-121.89495549999999,0,60,0,0.0
1401,0,9,110,1.0,55000,9,11,58.0,10,22,5000,0,112.5,0,10,0,0,0.0,0.0,0.0,1,0,3,34.090009100000003,-118.3617443,0,220,0,0.0
1402,1,6,63,7.0,20000,4,5,41.0,10,5,1000,2,100.0,5,7,0,0,261.55000000000001,22348.75,0.0,1,0,3,45.5234515,-122.6762071,0,50,2000,500.0
1403,0,3,55,0.0,15000,11,12,29.0,25,1,15000,0,100.0,6,9,0,0,1086.7,862105.59999999998,0.0,0,0,3,49.261226000000001,-123.1139268,2,25,0,600.0
1404,12,15,49,8.0,75000,4,5,47.0,10,4,2500,0,175.0,0,8,0,0,0.0,0.0,0.0,1,0,3,40.036218400000003,-75.513811799999999,0,40,0,0.0
1405,1,20,138,6.0,100000,6,7,30.0,5,8,5000,0,85.0,0,20,3435,115,707.64999999999998,28435.900000000001,0.0,1,0,3,33.0369867,-117.2919818,0,40,0,0.0
1406,3,9,93,5.0,50000,10,11,60.0,25,32,5000,0,500.0,3,7,0,0,0.0,0.0,0.0,1,0,3,38.011311900000003,-122.7022085,0,800,0,1500.0
1407,2,23,35,2.0,40000,3,4,30.0,25,6,5000,0,100.0,3,5,376,4,0.0,0.0,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,150,0,300.0
1408,0,10,63,1.0,35000,4,5,24.0,25,31,5000,0,300.0,0,6,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,775,0,0.0
1409,1,10,10,0.0,5000,2,4,60.0,10,2,1000,0,100.0,2,3,0,0,0.0,0.0,0.0,1,0,1,41.878113599999999,-87.629798199999996,0,20,0,200.0
1410,2,20,33,0.0,18000,4,6,58.0,25,9,5000,1,312.5,0,12,0,0,0.0,0.0,0.0,1,0,3,40.649999999999999,-73.950000000000003,0,225,5000,0.0
1411,6,71,74,1.0,60000,2,4,63.0,25,11,2588,1,555.0,1,5,0,0,139.0,668.5,0.0,1,0,3,45.5234515,-122.6762071,0,275,2588,555.0
1412,6,6,33,10.0,20000,5,7,42.0,10,1,2500,0,175.0,0,8,0,0,80.5,12.5,0.0,1,0,3,37.774929499999999,-122.4194155,0,10,0,0.0
1413,1,11,65,21.0,15000,7,8,45.0,15,6,1000,0,100.0,8,7,299,0,466.0,98912.850000000006,0.0,1,0,3,35.994032900000001,-78.898618999999997,0,90,0,800.0
1414,0,6,16,2.0,32000,9,11,45.0,25,2,2500,0,750.0,0,8,0,0,0.0,0.0,0.0,1,0,3,29.424121899999999,-98.493628200000003,0,50,0,0.0
1415,5,68,67,10.0,5000,12,2,61.0,10,7,1000,0,87.5,0,10,0,0,0.0,0.0,0.0,1,0,1,40.014985600000003,-105.27054560000001,0,70,0,0.0
1416,12,114,64,17.0,15000,5,6,51.0,5,0,200,4,70.0,8,9,0,0,0.0,0.0,0.0,0,0,3,43.653225999999997,-79.383184299999996,2,0,800,560.0
1417,0,22,72,3.0,10000,12,1,36.0,10,8,7500,0,75.0,0,6,0,0,75.333333333300004,585.0,0.0,1,0,2,30.267153,-97.743060799999995,0,80,0,0.0
1418,16,15,52,15.0,30000,6,7,50.0,16,9,5000,0,100.0,11,12,0,0,0.0,0.0,0.0,1,0,3,46.569871499999998,-67.922682499999993,0,144,0,1100.0
1419,6,32,88,9.0,10000,12,2,58.0,25,25,1000,0,200.0,5,5,0,0,0.0,0.0,0.0,1,0,2,37.804363700000003,-122.2711137,0,625,0,1000.0
1420,0,16,65,16.0,50000,9,11,60.0,10,1,5000,0,200.0,0,10,0,0,0.0,0.0,0.0,1,0,3,35.473745000000001,-81.254525099999995,0,10,0,0.0
1421,4,12,90,28.0,15000,10,12,54.0,15,0,1000,0,260.0,0,4,2927,11,0.0,0.0,0.0,1,0,3,30.267153,-97.743060799999995,0,0,0,0.0
1422,3,3,79,0.0,15000,11,1,60.0,5,4,5000,0,135.0,0,14,0,0,38.333333333299997,3.5,0.0,1,0,3,41.878113599999999,-87.629798199999996,0,20,0,0.0
1423,7,6,55,0.0,10000,7,8,46.0,5,5,900,0,100.0,2,13,0,0,175.5,119.25,0.0,1,0,2,37.774929499999999,-122.4194155,0,25,0,200.0
1424,0,15,52,0.0,130000,2,4,59.0,1,1,7286,0,237.5,0,12,0,0,173.45454545499999,12112.727272700002,0.0,1,0,3,0.0,0.0,0,1,0,0.0
1425,0,36,107,13.0,18000,4,6,40.0,10,6,5000,0,60.0,16,11,121,0,0.0,0.0,0.0,1,0,3,44.906190600000002,-66.989978500000007,0,60,0,960.0
1426,3,38,79,1.0,5000,8,9,30.0,10,19,500,1,100.0,4,9,0,0,0.0,0.0,0.0,1,0,1,42.331426999999998,-83.0457538,0,190,500,400.0
1427,2,4,57,8.0,5000,9,11,60.0,5,0,250,1,25.0,10,7,78,12,0.0,0.0,0.0,1,0,1,36.008286400000003,-119.96179979999999,0,0,250,250.0
1428,0,10,47,0.0,30000,4,5,45.0,25,8,2500,0,312.5,0,8,0,0,0.0,0.0,0.0,1,0,3,42.739791699999998,-75.545180400000007,0,200,0,0.0
1429,0,23,148,3.0,8000,5,6,30.0,3,12,100,16,25.0,0,10,0,0,186.33333333299998,932026.16666700004,0.0,1,0,2,45.5234515,-122.6762071,0,36,1600,0.0
1430,0,2,76,0.0,2500,10,11,32.0,5,1,1000,0,50.0,10,7,0,0,0.0,0.0,0.0,1,0,1,38.907230900000002,-77.036464100000003,0,5,0,500.0
1431,2,4,35,2.0,50000,11,12,30.0,10,1,5000,0,375.0,0,8,161,119,0.0,0.0,0.0,1,0,3,37.9254806,-122.52747549999999,0,10,0,0.0
1432,0,2,16,0.0,16500,8,10,60.0,35,6,5000,0,200.0,0,10,211,2,0.0,0.0,0.0,1,0,3,29.760192700000001,-95.369389600000005,0,210,0,0.0
1433,1,25,74,10.0,5900,12,1,48.0,20,23,12000,0,200.0,5,7,0,0,0.0,0.0,0.0,1,0,2,40.649999999999999,-73.950000000000003,0,460,0,1000.0
1434,0,37,192,0.0,6000,7,7,14.0,10,27,1000,0,75.0,0,6,0,0,191.5,3316.25,0.0,1,0,2,37.774929499999999,-122.4194155,0,270,0,0.0
1435,1,30,70,6.0,6000,3,5,68.0,15,2,1000,0,75.0,0,8,1426,63,0.0,0.0,0.0,1,0,2,0.0,0.0,0,30,0,0.0
1436,4,12,64,0.0,4500,6,8,45.0,1,3,100,8,35.0,0,4,0,0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,3,800,0.0
1437,1,13,46,2.0,75000,6,8,58.0,10,15,1950,0,175.0,6,13,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,44,150,0,1050.0
1438,10,31,52,12.0,5200,1,2,44.0,5,2,150,1,30.0,7,9,0,0,339.75,506369.75,0.0,1,0,2,40.8020712,-124.16367289999999,0,10,150,210.0
1439,5,7,43,6.0,10000,11,12,33.0,8,1,5000,0,90.0,0,18,7582,12,605.14999999999998,635718.34999999998,0.0,0,0,3,48.688349899999999,-123.6030889,2,8,0,0.0
1440,8,21,67,25.0,6000,8,9,36.0,5,1,475,0,57.5,0,20,98,1,596.85000000000002,25334.549999999999,0.0,1,0,2,34.111222599999998,-82.867083899999997,0,5,0,0.0
1441,0,3,36,0.0,25000,11,12,45.0,5,1,2500,0,200.0,0,14,325,37,0.0,0.0,0.0,1,0,3,39.083671199999998,-84.508553599999999,0,5,0,0.0
1442,10,5,84,7.0,15000,4,5,30.0,10,8,5000,0,100.0,4,12,1985,182,0.0,0.0,0.0,1,0,3,40.649999999999999,-73.950000000000003,0,80,0,400.0
1443,2,37,54,2.0,3999,5,7,62.0,5,1,999,0,87.5,0,10,0,0,674.60000000000002,543443.69999999995,0.0,1,0,1,37.774929499999999,-122.4194155,0,5,0,0.0
1444,0,3,27,0.0,10000,10,12,60.0,100,8,1000,1,500.0,0,3,208,2,0.0,0.0,0.0,1,0,3,37.774929499999999,-122.4194155,0,800,1000,0.0
1445,13,28,58,3.0,9500,2,3,46.0,10,4,1000,1,62.5,0,4,0,0,0.0,0.0,0.0,1,0,3,35.723473400000003,-79.462243099999995,0,40,1000,0.0
1446,3,7,9,0.0,100000,8,10,45.0,150,0,10000,0,5000.0,0,11,0,0,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,0,0,0.0
1447,0,61,143,0.0,3745,9,1,108.0,20,44,50,18,35.0,0,2,0,0,0.0,0.0,0.0,1,0,1,33.748995399999998,-84.387982399999999,0,880,900,0.0
1448,5,47,82,7.0,3000,3,4,35.0,10,3,500,0,50.0,34,5,0,0,0.0,0.0,0.0,1,0,1,29.951065799999999,-90.071532300000001,0,30,0,1700.0
1449,19,4,47,17.0,6000,4,6,45.0,25,5,225,2,90.0,0,4,0,0,0.0,0.0,0.0,1,0,2,39.290384799999998,-76.612189299999997,0,125,450,0.0
1450,0,16,63,1.0,40000,1,3,57.0,10,1,5000,0,30.0,6,11,0,0,0.0,0.0,0.0,1,0,3,35.686975199999999,-105.937799,0,10,0,180.0
1451,0,27,35,0.0,50000,11,3,120.0,5,1,10000,0,42.5,0,8,0,0,0.0,0.0,0.0,1,0,3,32.780139900000002,-96.800451100000004,0,5,0,0.0
1452,10,49,78,2.0,3645,3,5,57.0,1,1,1000,0,35.0,0,12,0,0,0.0,0.0,0.0,1,0,1,43.048122100000001,-76.147424400000006,0,1,0,0.0
1453,8,8,52,4.0,50000,5,6,39.0,15,10,2500,0,212.5,0,12,0,0,0.0,0.0,0.0,1,0,3,35.779589700000002,-78.638178699999997,0,150,0,0.0
1454,0,14,43,0.0,39000,7,8,50.0,10,2,5000,0,375.0,0,8,507,0,0.0,0.0,0.0,0,0,3,7.4199402000000001,-12.0065072,70,20,0,0.0
1455,12,31,51,7.0,20000,10,1,90.0,5,1,2000,0,87.5,0,12,233,0,0.0,0.0,0.0,0,0,3,43.653225999999997,-79.383184299999996,2,5,0,0.0
1456,1,28,60,1.0,5000,9,10,36.0,13,11,1000,0,150.0,1,11,0,0,0.0,0.0,0.0,1,0,2,40.7143528,-74.005973100000006,0,143,0,150.0
1457,0,4,53,7.0,36000,6,8,45.0,5,2,5000,0,87.5,0,14,194,1,0.0,0.0,0.0,1,0,3,39.103118199999997,-84.512019600000002,0,10,0,0.0
1458,8,29,86,1.0,10000,8,8,20.0,10,7,1000,0,50.0,21,9,0,0,0.0,0.0,0.0,1,0,3,35.994032900000001,-78.898618999999997,0,70,0,1050.0
1459,4,45,74,10.0,3073,2,3,46.0,10,52,500,0,150.0,0,4,0,0,122.0,866.20000000000005,0.0,1,0,1,37.774929499999999,-122.4194155,0,520,0,0.0
1460,4,20,24,5.0,40000,4,5,47.0,1,0,10000,0,175.0,0,12,0,0,0.0,0.0,0.0,1,0,3,32.237146500000001,-80.860386800000001,0,0,0,0.0
1461,6,61,75,11.0,6500,10,12,59.0,1,1,10000,0,87.5,0,12,0,0,0.0,0.0,0.0,1,0,2,41.878113599999999,-87.629798199999996,0,1,0,0.0
1462,7,27,36,9.0,11000,11,1,54.0,25,7,5000,0,375.0,0,8,1131,132,0.0,0.0,0.0,1,0,3,38.5815719,-121.49439959999999,0,175,0,0.0
1463,0,11,17,0.0,15000,11,11,10.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,0,0,0.0
1464,0,7,12,0.0,9500,10,11,42.0,10,1,1000,1,75.0,0,6,0,0,0.0,0.0,0.0,0,0,3,46.8401,14.84277,4,10,1000,0.0
1465,0,7,47,0.0,15000,8,9,30.0,50,47,50,47,50.0,47,1,0,0,0.0,0.0,0.0,0,0,3,43.653225999999997,-79.383184299999996,2,2350,2350,2350.0
1466,3,55,67,0.0,2000,7,8,28.0,10,9,200,2,150.0,0,11,1217,0,0.0,0.0,0.0,1,0,1,37.774929499999999,-122.4194155,0,90,400,0.0
1467,6,3,33,0.0,15000,10,12,60.0,5,4,1000,1,100.0,10,5,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,2,20,1000,1000.0
1468,1,33,52,4.0,5143,7,7,20.0,1,1,100,11,20.0,9,5,0,0,0.0,0.0,0.0,1,0,2,25.7889689,-80.226439299999996,0,1,1100,180.0
1469,4,13,53,5.0,2500,6,7,25.0,10,7,1000,0,75.0,0,6,0,0,0.0,0.0,0.0,1,0,1,44.7306156,-69.9661708,0,70,0,0.0
1470,0,6,46,0.0,3000,10,10,6.0,10,8,150,12,50.0,8,3,0,0,0.0,0.0,0.0,1,0,1,39.961175500000003,-82.998794200000006,0,80,1800,400.0
1471,0,8,27,0.0,185000,10,12,60.0,25,1,100000,0,475.0,0,12,0,0,0.0,0.0,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,25,0,0.0
1472,0,23,136,0.0,1200,1,2,14.0,5,0,20,134,12.5,0,2,0,0,0.0,0.0,0.0,1,0,1,34.052234200000001,-118.24368490000001,0,0,2680,0.0
1473,8,11,9,8.0,152958,10,12,45.0,1,0,2500,1,42.5,0,10,0,0,0.0,0.0,0.0,1,0,3,35.517491300000003,-86.580447300000003,0,0,2500,0.0
1474,0,15,88,2.0,2500,6,6,13.0,5,1,50,33,20.0,34,5,0,0,0.0,0.0,0.0,1,0,1,40.014985600000003,-105.27054560000001,0,5,1650,680.0
1475,14,7,66,5.0,2500,3,5,37.0,10,12,250,1,100.0,4,5,0,0,0.0,0.0,0.0,1,0,1,43.097217399999998,-89.504287599999998,0,120,250,400.0
1476,5,4,46,18.0,37580,11,12,60.0,10,2,3000,0,375.0,0,10,277,19,0.0,0.0,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,20,0,0.0
1477,1,28,42,8.0,5000,10,11,30.0,5,0,425,1,87.5,0,10,0,0,0.0,0.0,0.0,1,0,2,39.737566999999999,-104.98471790000001,0,0,425,0.0
1478,0,1,40,11.0,20000,10,12,45.0,5,2,1000,0,62.5,0,10,526,16,0.0,0.0,0.0,1,0,3,44.983333999999999,-93.266670000000005,0,10,0,0.0
1479,4,17,61,4.0,35000,4,5,30.0,10,8,5000,0,300.0,0,10,0,0,0.0,0.0,0.0,1,0,3,37.8715926,-122.272747,0,80,0,0.0
1480,12,16,23,12.0,8000,7,9,60.0,10,3,1000,1,175.0,0,8,0,0,377.14999999999998,36531.599999999999,0.0,1,0,3,39.290384799999998,-76.612189299999997,0,30,1000,0.0
1481,1,6,13,0.0,20000,4,5,30.0,10,0,5000,0,100.0,4,7,0,0,284.66666666700002,291172.08333300002,0.0,1,0,3,38.107419800000002,-122.56970320000001,0,0,0,400.0
1482,4,71,126,1.0,1500,7,8,25.0,2,8,100,4,15.0,26,5,0,0,0.0,0.0,0.0,1,0,1,32.715329199999999,-117.1572551,0,16,400,390.0
1483,0,3,16,2.0,20000,12,1,46.0,25,1,5000,0,250.0,3,9,286,4,0.0,0.0,0.0,1,0,3,40.979264499999999,-74.116531300000005,0,25,0,750.0
1484,2,27,24,7.0,2500,3,5,32.0,25,7,100,10,50.0,1,3,0,0,0.0,0.0,0.0,1,0,1,37.129851700000003,-80.408938899999995,0,175,1000,50.0
1485,1,2,18,16.0,40000,10,11,40.0,20,0,5000,0,250.0,0,7,0,0,246.5,6.5,0.0,1,0,3,45.314127300000003,-91.651000699999997,0,0,0,0.0
1486,1,0,18,2.0,75000,7,9,50.0,10,1,1500,0,200.0,1,9,0,0,0.0,0.0,0.0,1,0,3,43.038902499999999,-87.906473599999998,0,10,0,200.0
1487,0,7,44,10.0,115000,9,10,60.0,10,2,25000,0,375.0,0,10,5190,104,0.0,0.0,0.0,1,0,3,38.627002500000003,-90.199404200000004,0,20,0,0.0
1488,0,7,15,8.0,25000,3,5,60.0,5,1,10000,0,100.0,0,9,0,0,0.0,0.0,0.0,1,0,3,25.7889689,-80.226439299999996,0,5,0,0.0
1489,1,21,43,10.0,11000,3,7,106.0,15,4,1500,0,125.0,0,6,1092,4,0.0,0.0,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,60,0,0.0
1490,1,5,30,5.0,20000,7,8,30.0,25,11,1000,0,100.0,3,5,11,1,0.0,0.0,0.0,1,0,3,37.774929499999999,-122.4194155,0,275,0,300.0
1491,0,10,39,3.0,20000,6,8,60.0,5,0,500,0,37.5,0,12,1192,28,0.0,0.0,0.0,1,0,3,45.5234515,-122.6762071,0,0,0,0.0
1492,4,18,64,1.0,4000,6,8,44.0,10,0,500,0,50.0,12,9,0,0,0.0,0.0,0.0,1,0,2,44.058172800000001,-121.31530960000001,0,0,0,600.0
1493,1,20,33,11.0,10000,11,12,27.0,25,13,1000,0,150.0,0,8,0,0,0.0,0.0,0.0,1,0,3,37.339385700000001,-121.89495549999999,0,325,0,0.0
1494,3,22,34,0.0,10000,2,4,60.0,50,6,500,0,300.0,0,12,0,0,0.0,0.0,0.0,1,0,3,35.779589700000002,-78.638178699999997,0,300,0,0.0
1495,2,22,25,6.0,25000,10,11,38.0,25,5,10000,0,200.0,3,9,0,0,0.0,0.0,0.0,1,0,3,35.517491300000003,-86.580447300000003,0,125,0,600.0
1496,0,10,31,4.0,75000,9,11,60.0,22,5,1500,0,100.0,2,10,0,0,0.0,0.0,0.0,1,0,3,42.460591700000002,-83.134647799999996,0,110,0,200.0
1497,1,15,47,0.0,1000,3,4,30.0,1,0,100,7,20.0,13,5,0,0,0.0,0.0,0.0,1,0,1,41.499495400000001,-81.695408799999996,0,0,700,260.0
1498,0,2,14,0.0,10000,8,10,42.0,10,0,2000,0,175.0,0,12,323,50,0.0,0.0,0.0,0,0,3,11.25263,-85.869652000000002,33,0,0,0.0
1499,0,5,61,2.0,1050,11,12,34.0,25,42,25,42,25.0,42,1,0,0,0.0,0.0,0.0,0,0,1,13.3333333,103.83333330000001,71,1050,1050,1050.0
1500,6,10,42,12.0,5000,5,6,36.0,5,0,500,0,60.0,9,7,248,16,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,0,0,540.0
1501,0,0,47,0.0,2500,9,10,30.0,5,6,500,0,37.5,0,6,0,0,0.0,0.0,0.0,1,0,2,39.737566999999999,-104.98471790000001,0,30,0,0.0
1502,12,11,39,14.0,5000,9,10,33.0,1,2,10000,0,125.0,4,17,1774,4,0.0,0.0,0.0,1,0,3,35.517491300000003,-86.580447300000003,0,2,0,500.0
1503,4,5,76,0.0,10000,11,12,38.0,1,0,1000,0,40.0,6,11,0,0,0.0,0.0,0.0,0,0,3,45.508669900000001,-73.553992500000007,2,0,0,240.0
1504,0,7,29,5.0,20000,6,7,31.0,10,0,1000,0,100.0,1,13,0,0,0.0,0.0,0.0,0,0,3,52.134369900000003,-106.647656,2,0,0,100.0
1505,2,15,36,8.0,10000,2,4,46.0,10,11,5000,0,250.0,1,9,0,0,0.0,0.0,0.0,1,0,3,40.649999999999999,-73.950000000000003,0,110,0,250.0
1506,8,3,26,6.0,17988,7,9,40.0,10,2,5000,0,100.0,4,9,319,3,214.73684210499999,46.631578947399994,0.0,1,0,3,41.878113599999999,-87.629798199999996,0,20,0,400.0
1507,9,36,11,12.0,4000,10,11,30.0,5,2,3500,0,82.5,0,10,0,0,1364.3,366399.45000000001,0.0,1,0,3,33.4151843,-111.8314724,0,10,0,0.0
1508,4,12,52,9.0,25000,8,10,60.0,5,5,5000,0,50.0,2,13,0,0,105.826086957,83.869565217399995,0.0,1,0,3,37.688888900000002,-97.336111099999997,0,25,0,100.0
1509,2,8,24,0.0,1000,11,11,29.0,25,8,500,1,75.0,0,4,211,28,0.0,0.0,0.0,1,0,1,45.5234515,-122.6762071,0,200,500,0.0
1510,0,2,40,0.0,500,11,11,10.0,0,0,0,0,0.0,0,0,335,1,0.0,0.0,0.0,1,0,1,40.625931600000001,-75.370457900000005,0,0,0,0.0
1511,0,21,20,13.0,6399,11,1,47.0,10,0,500,2,50.0,7,5,1234,57,0.0,0.0,0.0,1,0,3,40.2737002,-76.884417900000003,0,0,1000,350.0
1512,0,25,40,10.0,15000,8,9,33.0,1,0,1000,0,50.0,10,9,0,0,281.66666666700002,396167.66666699998,0.0,1,0,3,37.804363700000003,-122.2711137,0,0,0,500.0
