Count_update,Count_comment,Count_funder,Count_photo,Amount_goal,Start_month,End_month,Duration,Min_perk,No_min_perk,Max_perk,No_max_perk,Median_perk,No_med_perk,Total_perk,FB_like,FB_talking,Youtube_avg_duration,Youtube_avg_view_count,Youtube_avg_rating,US,newtype,status,lat,lon,recoded_country,Mintotal,Maxtotal,Mediantotal
0,4,6,0,30000,4,5,30,5,1,4500,0,87,0,12,0,0,0,0,0,0,0,3,43.653226,-79.3831843,2,5,0,0
2,8,10,4,75000,9,10,33,1,1,7200,0,540,0,8,101,0,0,0,0,0,0,3,32.918953,35.296762,17,1,0,0
0,4,7,2,3200,3,4,30,1,0,300,0,55,0,12,0,0,0,0,0,1,1,3,39.9202178,-104.8660597,0,0,0,0
1,2,8,4,200000,2,3,45,2,3,2,3,2,3,6,0,0,0,0,0,0,0,3,48.856614,2.3522219,26,6,6,6
0,1,8,0,20000,3,5,31,10,0,1000,0,55,0,6,0,0,24.9117647059,16540761.1470588,0.6588869794,0,1,3,56.138557,8.967322,9,0,0,0
0,1,16,0,100000,11,1,60,5,3,100000,0,54,0,14,0,0,0,0,0,1,1,3,47.6062095,-122.3320708,0,15,0,0
1,5,7,0,6500,7,8,39,10,1,6500,0,500,1,11,0,0,0,0,0,1,0,3,42.3584308,-71.0597732,0,10,0,500
4,2,11,4,35000,3,4,40,35,1,5000,0,750,0,6,0,0,0,0,0,1,0,3,35.7795897,-78.6381787,0,35,0,0
0,31,9,7,45000,8,9,45,10,0,7000,0,395,0,12,0,0,0,0,0,1,0,3,0,0,0,0,0,0
0,2,4,1,35000,4,5,30,30,1,500,0,50,1,9,30,0,0,0,0,0,0,3,0,0,30,30,0,50
1,30,12,10,10000,3,4,30,10,1,79,4,39,0,7,0,0,0,0,0,1,0,3,27.950575,-82.4571776,0,10,316,0
0,17,9,3,50000,10,12,70,1,1,15000,0,225,0,8,0,0,0,0,0,0,0,3,-33.8674869,151.2069902,10,1,0,0
3,4,6,5,25000,7,9,45,2,0,2,0,2,0,5,0,0,0,0,0,0,1,3,48.5950369,8.8671577,11,0,0,0
0,17,11,1,600,8,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-33.8674869,151.2069902,10,0,0,0
13,0,9,50,100000,6,9,91,10,0,500000,0,300,0,17,0,0,0,0,0,1,0,3,40.8064187,-73.1241488,0,0,0,0
0,6,20,0,12000,5,7,60,10,8,7000,0,550,0,6,0,0,0,0,0,1,0,3,40.3916172,-111.8507662,0,80,0,0
0,13,11,1,20000,11,12,30,15,0,8000,0,112.5,0,6,0,0,0,0,0,0,0,3,51.5112139,-0.1198244,6,0,0,0
4,5,8,2,50000,7,8,50,1,0,25000,0,150,1,11,107,1,0,0,0,1,0,3,33.1580933,-117.3505939,0,0,0,150
2,16,15,1,25000,11,12,43,1,1,69,0,49,13,5,0,0,0,0,0,0,1,3,51.5112139,-0.1198244,6,1,0,637
9,23,18,9,17500,8,9,45,1,5,5000,0,290,0,10,0,0,0,0,0,0,0,3,45.4654542,9.186516,28,5,0,0
3,9,9,4,50000,5,6,30,5,2,5000,0,100,0,9,0,0,0,0,0,1,0,3,35.9940329,-78.898619,0,10,0,0
3,2,8,8,10000,9,11,60,20,7,10000,0,100,0,5,0,0,0,0,0,0,1,3,51.5112139,-0.1198244,6,140,0,0
0,3,5,2,50000,6,7,14,1,0,10000,0,550,0,9,0,0,0,0,0,1,0,3,0,0,0,0,0,0
3,8,36,0,14000,8,9,30,1,1,320,0,15,0,6,68,0,0,0,0,0,0,3,45.5086699,-73.5539925,2,1,0,0
0,4,11,0,5000,11,1,60,5,2,500,0,150,0,5,89,10,144.8571428571,19.7142857143,0,1,0,3,0,0,0,10,0,0
0,4,5,8,30000,7,9,73,10,1,500,1,75,0,6,0,0,0,0,0,1,0,3,0,0,0,10,500,0
6,37,16,19,1000,10,12,45,1,1,50,6,17.5,0,4,0,0,0,0,0,1,0,2,37.3229978,-122.0321823,0,1,300,0
0,7,4,0,7500,9,10,32,25,1,1000,0,100,1,3,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,25,0,100
0,9,8,0,36000,12,3,69,10,0,25000,0,375,0,12,0,0,0,0,0,1,0,3,34.8697395,-111.7609896,0,0,0,0
0,1,17,0,15000,10,11,25,10,0,400,0,80,0,20,0,0,0,0,0,1,0,3,38.9072309,-77.0364641,0,0,0,0
4,17,14,4,30000,1,3,60,2,0,2,0,2,0,5,0,0,0,0,0,0,0,3,52.6423654,5.0602124,5,0,0,0
3,5,3,3,12000,8,9,30,25,1,1000,0,300,0,4,0,0,0,0,0,1,0,3,38.6270025,-90.1994042,0,25,0,0
3,29,29,5,600,12,12,17,5,2,50,1,22.5,0,12,0,0,0,0,0,1,1,1,29.7601927,-95.3693896,0,10,50,0
2,5,24,1,500,12,1,21,10,15,150,1,50,1,3,0,0,0,0,0,0,0,1,0,0,14,150,150,50
3,23,35,0,1500,8,9,30,10,8,150,0,47.5,0,4,0,0,0,0,0,0,0,3,51.895927,0.891874,6,80,0,0
7,1,3,0,50000,9,11,60,25,0,275,0,90,0,20,2,0,0,0,0,1,1,3,34.1533395,-118.7616764,0,0,0,0
0,10,9,0,30000,9,11,59,15,1,10000,0,100,4,7,0,0,921.8,3221.1,4.580355785,1,0,3,34.5261465,-83.9843953,0,15,0,400
2,6,8,8,50000,3,5,60,10,1,5000,0,100,2,7,0,0,3848.5263157895,428312.842105263,4.7520503632,0,0,3,20.290624,-103.1947859,42,10,0,200
11,9,11,1,25000,8,10,45,1,2,7999,0,129,0,6,2184,75,0,0,0,0,0,3,49.261226,-123.1139268,2,2,0,0
1,2,14,0,4000,12,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,43,0,0,0
0,12,22,1,30000,6,7,30,5,4,10000,0,175,0,10,0,0,0,0,0,0,0,3,53.479324,-2.2484851,6,20,0,0
7,4,6,2,810000,5,7,52,2,1,2,1,2,1,8,0,0,0,0,0,0,0,3,48.1458923,17.1071373,8,2,2,2
0,4,6,4,80000,9,11,53,2,1,2,1,2,1,11,22,0,0,0,0,0,0,3,50.1109221,8.6821267,11,2,2,2
1,10,6,2,250000,11,12,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,0,0,0
3,5,3,5,100000,9,10,49,10,1,100,2,25,0,3,1,0,0,0,0,1,1,3,47.6062095,-122.3320708,0,10,200,0
3,7,18,1,50000,5,6,30,2,0,10000,0,55,2,13,0,0,0,0,0,1,0,3,33.5206608,-86.80249,0,0,0,110
0,13,19,11,2500,2,6,120,10,3,100,0,37.5,0,4,0,0,0,0,0,1,0,3,28.5383355,-81.3792365,0,30,0,0
1,9,10,2,40000,1,3,50,1,0,279,0,79,0,6,0,0,143,532.5,2.5,0,0,3,22.4780418,113.8968566,44,0,0,0
0,1,7,0,18000,9,11,60,5,1,790,0,272,0,4,0,0,0,0,0,0,1,3,32.7649,35.049191,17,5,0,0
0,9,4,3,90000,4,6,46,49,1,9999,0,199,0,11,4183,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,49,0,0
0,5,3,2,53000,4,5,40,2,0,5000,0,100,0,10,0,0,0,0,0,1,0,3,38.9072309,-77.0364641,0,0,0,0
7,15,12,2,100000,9,11,44,5,3,500,0,125,0,11,3339,1,0,0,0,1,0,3,37.5585465,-122.2710788,0,15,0,0
1,6,11,0,39000,10,10,29,5,0,5000,0,79,0,13,0,0,317.8333333333,2114486.33333333,3.6247880333,1,0,3,0,0,0,0,0,0
0,10,6,0,30000,11,12,40,100,2,100,2,100,2,1,0,0,0,0,0,0,1,3,0,0,28,200,200,200
4,9,5,7,150000,3,5,60,2,3,2,3,2,3,6,0,0,0,0,0,0,0,3,0,0,5,6,6,6
3,8,9,3,8500,6,8,45,1,0,7500,0,40,0,11,0,0,0,0,0,1,0,3,39.737567,-104.9847179,0,0,0,0
2,4,9,0,50000,7,9,60,2,1,2,1,2,1,4,0,0,0,0,0,0,0,3,38.7252993,-9.1500364,45,2,2,2
3,16,20,1,600,3,3,30,10,6,250,0,62.5,0,4,0,0,0,0,0,1,0,1,35.5950581,-82.5514869,0,60,0,0
0,2,11,0,650,1,2,22,10,0,50,1,35,0,4,0,0,0,0,0,1,1,2,42.2809285,-71.2377548,0,0,50,0
1,3,2,0,10000,7,8,30,1,0,10000,0,500,1,5,0,0,0,0,0,1,0,3,45.5234515,-122.6762071,0,0,0,500
1,9,8,1,19260,3,4,50,5,2,10000,0,100,0,11,0,0,307,212,5,1,0,3,43.0116784,-88.2314813,0,10,0,0
3,23,11,5,500000,10,1,90,2,0,10000,0,182.5,0,12,0,0,0,0,0,0,0,3,45.4215296,-75.6971931,2,0,0,0
3,6,8,2,600,11,12,30,10,1,300,0,75,0,6,0,0,0,0,0,1,0,1,45.6387281,-122.6614861,0,10,0,0
0,8,3,4,50000,2,4,60,10,0,199,3,55,0,5,0,0,0,0,0,0,0,3,22.396428,114.109497,32,0,597,0
2,5,5,12,100000,4,6,45,2,0,2,0,2,0,6,0,0,0,0,0,0,0,3,45.070982,7.685676,28,0,0,0
0,4,9,0,40000,9,11,60,10,0,5000,0,175,0,8,0,0,111,2,0,1,0,3,40.65,-73.95,0,0,0,0
1,3,15,1,12000,8,9,14,25,11,360,0,70,4,3,321,0,147.6,513.2,1.73333334,1,0,3,0,0,0,275,0,280
11,33,13,14,50000,9,11,78,1,1,1000,0,50,2,7,11053,59,0,0,0,0,0,3,28.635308,77.22496,19,1,0,100
3,3,6,1,39000,8,10,60,10,0,5000,0,198,0,9,0,0,0,0,0,1,0,3,0,0,0,0,0,0
4,10,55,11,75000,7,9,45,5,5,2000,0,80,0,8,230,1,152,50.5,2.5,1,0,3,34.0753762,-84.2940899,0,25,0,0
12,11,21,6,15000,8,11,90,1,16,20,0,10.5,0,2,0,0,237.0666666667,9057248.73333333,4.78235414,1,0,3,35.6709727,-80.4742261,0,16,0,0
0,12,13,0,5000,3,5,60,10,8,2100,0,225,0,5,0,0,0,0,0,0,0,3,-31.9530044,115.8574693,10,80,0,0
0,6,16,5,50000,8,10,60,5,4,243,0,31.5,0,6,245,1,0,0,0,1,0,3,42.9956397,-71.4547891,0,20,0,0
0,7,15,1,65000,11,12,47,1,3,10000,0,129,1,9,162,6,152,722,5,0,0,3,59.32893,18.06491,3,3,0,129
15,6,16,0,75000,4,6,49,1,0,7000,0,125,0,8,0,0,0,0,0,0,0,3,9.6166667,-84.6333333,46,0,0,0
0,4,10,3,10000,1,2,30,25,8,6500,0,875,0,4,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,200,0,0
4,10,9,0,3900,8,9,30,5,0,200,1,50,2,5,0,0,0,0,0,1,0,3,44.983334,-93.26667,0,0,200,100
0,4,12,4,8000,10,12,45,5,1,25000,0,62.5,0,12,0,0,0,0,0,1,0,3,40.7439905,-74.0323626,0,5,0,0
0,8,17,0,2000,10,11,30,2,10,2,10,2,10,3,0,0,0,0,0,0,1,3,51.2277411,6.7734556,11,20,20,20
41,18,6,34,45000,2,4,60,5,0,350,1,50,0,7,0,0,0,0,0,1,0,3,42.0986867,-75.9179738,0,0,350,0
2,20,7,4,25000,10,11,30,1,4,45500,0,1724.5,0,8,0,0,777.7894736842,113448.210526316,4.3681311895,1,0,3,0,0,0,4,0,0
0,18,10,5,5000,10,11,30,20,3,130,1,75,0,2,9674,3,60,236.5,5,0,0,3,-34.6037232,-58.3815931,40,60,130,0
0,6,14,0,2000,5,6,22,2,2,2,2,2,2,4,0,0,0,0,0,0,0,3,0,0,6,4,4,4
1,5,9,2,2500,7,9,60,10,1,1000,0,62.5,0,4,0,0,0,0,0,1,0,3,44.983334,-93.26667,0,10,0,0
0,10,15,7,200000,6,7,47,3,2,2500,0,190,0,12,14310,29,66.6666666667,1082,3.142857,0,0,3,51.5112139,-0.1198244,6,6,0,0
9,11,11,8,15000,8,9,47,5,0,500,0,37.5,0,6,0,0,0,0,0,0,0,3,45.5086699,-73.5539925,2,0,0,0
2,10,13,2,500,4,6,60,1,4,500,0,37.5,0,6,0,0,53.5,99,0,0,1,1,51.5112139,-0.1198244,6,4,0,0
1,4,4,0,350000,6,8,60,2,1,2,1,2,1,10,0,0,0,0,0,0,1,3,49.4874592,8.4660395,11,2,2,2
1,6,10,7,2000,2,3,50,10,0,100,3,40,2,7,0,0,0,0,0,0,0,3,-37.814107,144.96328,10,0,300,80
0,12,12,2,10000,11,1,45,10,1,100,1,25,5,3,0,0,506.8,96363.05,4.739054735,1,0,3,44.0520691,-123.0867536,0,10,100,125
0,6,12,0,300000,8,10,45,10,1,10000,0,750,0,10,0,0,0,0,0,1,0,3,34.0234337,-84.6154897,0,10,0,0
0,5,35,10,10000,11,1,52,2,4,2,4,2,4,10,0,0,0,0,0,0,0,3,47.516231,14.550072,4,8,8,8
6,13,12,2,150000,11,1,55,1,4,1129,0,339,0,7,105,25,0,0,0,0,1,3,45.6982642,9.6772698,28,4,0,0
25,20,10,14,5000,3,5,68,2,0,1100,0,140,0,10,0,0,143.8695652174,887.5652173913,3.2753623261,0,0,3,22.396428,114.109497,32,0,0,0
6,23,23,16,30000,8,9,37,1,2,5500,0,75,0,11,0,0,0,0,0,1,0,3,33.7489954,-84.3879824,0,2,0,0
3,5,30,8,500,7,8,30,5,10,100,0,20,5,5,0,0,0,0,0,0,1,1,0,0,31,50,0,100
0,5,6,12,25000,3,5,60,10,0,250,0,75,1,9,0,0,0,0,0,1,1,3,0,0,0,0,0,75
0,2,8,4,50000,4,5,30,40,3,200,1,50,0,8,0,0,0,0,0,1,1,3,40.65,-73.95,0,120,200,0
1,7,11,10,75000,11,12,36,10,1,5000,0,100,3,9,0,0,0,0,0,1,1,3,45.6387281,-122.6614861,0,10,0,300
2,7,3,4,15000,12,3,96,15,1,4250,0,500,1,7,0,0,0,0,0,0,0,3,48.8166622,-123.5088755,2,15,0,500
1,7,7,0,3000,3,4,42,1,0,2000,0,100,0,10,0,0,0,0,0,1,0,3,27.7730556,-82.64,0,0,0,0
2,10,7,0,5000,5,6,39,5,0,7000,0,200,0,10,0,0,0,0,0,1,0,3,28.5999998,-81.3392352,0,0,0,0
0,8,7,0,4000,10,11,14,5,1,500,0,30,0,9,228,2,0,0,0,1,0,3,37.4323341,-121.8995741,0,5,0,0
0,5,3,10,50000,8,10,60,10,1,15000,0,225,0,8,0,0,219.75,157.25,3.75,0,0,3,61.0549412,28.1896259,47,10,0,0
6,9,4,10,5000,9,12,90,175,3,299,0,237,0,2,0,0,0,0,0,1,0,3,39.2903848,-76.6121893,0,525,0,0
0,8,14,11,30000,6,8,60,10,10,5000,0,550,0,4,0,0,272,97627.7368421053,4.6576842,1,0,3,30.5082551,-97.678896,0,100,0,0
3,9,10,11,30000,4,5,30,1,3,5000,0,75,0,10,0,0,0,0,0,0,0,3,-28.0172605,153.4256987,10,3,0,0
11,10,12,12,5000,4,5,20,5,1,1500,0,65,0,4,7982,180,139,1566,5,0,0,3,47.497912,19.040235,1,5,0,0
3,3,8,2,25000,4,5,33,1,1,20000,0,162.5,0,12,681,0,114.6666666667,1639.9444444445,1.7685685556,0,1,3,49.261226,-123.1139268,2,1,0,0
1,4,8,3,11500,6,6,25,25,1,1200,0,300,0,5,15,0,2053,6933,4.9759035,1,0,3,41.8781136,-87.6297982,0,25,0,0
0,1,15,0,500,11,11,16,25,8,25,8,25,8,1,0,0,0,0,0,1,1,1,0,0,0,200,200,200
10,28,65,20,20000,7,8,49,5,2,15000,0,87,5,7,0,0,0,0,0,0,0,3,0,0,44,10,0,435
0,25,21,2,150000,11,12,30,10,0,119,4,99,17,3,0,0,0,0,0,1,1,3,38.9072309,-77.0364641,0,0,476,1683
0,8,30,3,30000,10,12,50,1,7,1000,1,30,1,5,3589,304,240.1739130435,35146.4782608696,4.7651337609,1,0,3,47.1853785,-122.2928974,0,7,1000,30
20,32,29,19,5000,11,12,21,50,13,50,13,50,13,1,0,0,0,0,0,1,0,3,34.0522342,-118.2436849,0,650,650,650
0,11,33,5,150000,2,3,45,25,9,50000,0,1000,0,7,0,0,0,0,0,1,0,3,25.7889689,-80.2264393,0,225,0,0
8,35,28,4,50000,9,10,48,15,13,25000,0,150,0,12,0,0,0,0,0,1,0,3,39.8366528,-105.0372046,0,195,0,0
5,28,33,5,10000,10,11,30,1,0,1000,0,37.5,0,8,0,0,203.75,119.5,2.5,1,0,3,37.27528,-107.8800667,0,0,0,0
4,28,39,0,6500,8,10,60,25,13,2500,0,375,0,8,175,1,0,0,0,1,0,3,41.8781136,-87.6297982,0,325,0,0
8,39,104,5,10000,11,12,44,2,2,2,2,2,2,11,0,0,0,0,0,0,0,3,48.7754181,9.1817588,11,4,4,4
6,21,80,9,25000,12,2,65,1,5,2650,0,50,0,12,4233,123,0,0,0,1,0,3,25.7889689,-80.2264393,0,5,0,0
0,14,17,1,350000,8,10,40,3,0,15000,0,200,0,8,0,0,0,0,0,0,1,3,-41.2864603,174.776236,21,0,0,0
1,6,23,0,100000,10,11,39,25,1,1500,0,99,7,9,0,0,0,0,0,1,1,3,0,0,0,25,0,693
0,48,30,0,3000,7,7,16,1,0,1000,0,50,1,11,0,0,162,28669,4.9648094,1,0,2,0,0,0,0,0,50
0,2,5,4,71000,5,6,43,10,1,10000,0,375,0,12,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,10,0,0
2,11,26,0,5000,1,4,60,5,4,1000,0,100,4,10,0,0,0,0,0,1,1,3,30.267153,-97.7430608,0,20,0,400
10,16,25,0,250000,11,12,45,25,0,2500,0,300,4,7,1910,2,0,0,0,0,0,3,0,0,2,0,0,1200
0,24,43,6,50000,6,8,60,10,7,50000,0,500,1,11,0,0,4537.15,2647483.6,3.61494718,1,0,3,40.7143528,-74.0059731,0,70,0,500
3,24,155,1,1500,4,6,60,10,84,1000,0,125,0,4,2056,42,0,0,0,0,0,1,52.09179,5.1145699,5,840,0,0
10,9,15,0,10000,2,4,60,1,0,5000,0,175,0,8,0,0,0,0,0,0,0,3,50.82253,-0.137163,6,0,0,0
12,27,41,9,70000,8,9,30,2,2,10000,0,175,0,12,0,0,151.75,251743.75,2.4864905,1,1,3,32.7801399,-96.8004511,0,4,0,0
0,6,26,3,30000,10,11,29,5,0,10000,0,85,0,8,0,0,0,0,0,1,0,3,41.1414717,-73.3579049,0,0,0,0
5,38,69,2,2000,8,10,60,10,29,200,5,50,7,5,329,32,572,62341,4.975721,1,0,1,37.9850091,-103.5438321,0,290,1000,350
1,21,38,5,50000,12,1,32,10,1,70,14,57.5,0,12,0,0,0,0,0,1,0,3,37.6888889,-97.3361111,0,10,980,0
16,15,38,17,23000,6,8,46,5,3,975,0,82,0,10,250,0,0,0,0,1,1,3,47.5287132,-121.8253906,0,15,0,0
5,5,13,1,49500,11,12,40,10,1,799,0,149,0,6,51,3,0,0,0,1,1,3,42.3134584,-122.9669865,0,10,0,0
10,21,20,17,23500,6,8,37,5,5,315,1,92,0,10,0,0,171.8888888889,274.6666666667,3.7142856667,0,0,3,-28.0172605,153.4256987,10,25,315,0
5,11,34,11,50000,5,7,60,5,0,1000,0,75,0,10,0,0,0,0,0,1,0,3,0,0,0,0,0,0
0,12,97,0,10000,7,8,14,5,10,5000,0,75,6,7,382,8,0,0,0,0,0,3,52.5200066,13.404954,11,50,0,450
1,8,9,8,80000,7,8,40,10,2,5000,0,107.5,0,6,0,0,0,0,0,1,0,3,0,0,0,20,0,0
0,2,24,0,100000,4,5,30,1,0,10000,0,50,8,7,0,0,0,0,0,1,1,3,34.0522342,-118.2436849,0,0,0,400
5,4,40,7,50000,10,12,46,10,2,5000,0,112.5,0,12,0,0,0,0,0,1,1,3,37.3541079,-121.9552356,0,20,0,0
6,9,32,2,50000,9,11,46,10,6,10000,0,350,0,11,218,3,0,0,0,1,0,3,41.8781136,-87.6297982,0,60,0,0
0,6,13,13,79000,11,12,45,10,0,5000,0,189,0,14,0,0,108.5,363.75,5,1,0,3,29.7601927,-95.3693896,0,0,0,0
0,5,12,6,50000,11,2,90,5,1,250,1,75,0,8,0,0,0,0,0,0,0,3,45.5073682,9.8518783,28,5,250,0
0,2,12,0,200000,10,12,45,170,9,100000,0,340,0,7,111,1,0,0,0,1,1,3,36.8044003,-121.7868953,0,1530,0,0
0,7,23,0,50000,8,9,30,5,3,10000,0,300,0,8,0,0,0,0,0,1,1,3,38.9716689,-95.2352501,0,15,0,0
30,39,24,0,98000,8,10,48,3,0,1000,0,119,0,10,0,0,0,0,0,1,0,3,34.0753762,-84.2940899,0,0,0,0
0,21,36,1,5000,3,5,45,10,1,1000,0,25,6,5,0,0,0,0,0,1,0,3,37.9746458,-122.5616448,0,10,0,150
3,22,40,2,25000,5,6,50,1,9,175,1,94,5,7,0,0,91,3817,2.3,0,0,3,12.9715987,77.5945627,19,9,175,470
6,6,15,7,69000,4,6,60,8,3,9600,0,350,2,11,0,0,352.5,5463690.5,4.8614292,0,0,3,45.4215296,-75.6971931,2,24,0,700
0,8,33,2,50000,8,9,25,10,4,10000,0,250,2,13,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,40,0,500
7,28,24,3,18750,11,12,28,1,0,100,8,70,0,7,0,0,311,1062.5,4.859091,1,0,3,33.4151843,-111.8314724,0,0,800,0
0,19,34,0,10000,8,10,42,1,0,5000,0,75,0,8,113,0,0,0,0,1,0,3,0,0,0,0,0,0
8,17,33,7,25000,12,2,47,10,6,10000,0,175,0,10,0,0,0,0,0,1,0,3,0,0,0,60,0,0
3,14,59,0,729,4,5,30,1,0,500,0,60,7,7,0,0,0,0,0,1,1,1,0,0,0,0,0,420
32,9,20,0,25000,9,10,45,1,5,5000,0,72.5,0,12,0,0,273,2118214.33333333,3.6234159833,1,1,3,0,0,0,5,0,0
3,34,47,2,70000,11,12,30,5,8,5000,0,100,4,7,0,0,0,0,0,1,0,3,0,0,0,40,0,400
1,21,16,7,90000,3,5,37,5,1,249,0,124,0,6,0,0,188.1875,8989.625,3.5203215,1,0,3,44.7630567,-85.6206317,0,5,0,0
1,5,19,1,10000,6,7,30,7,6,10000,0,50,1,11,131,1,0,0,0,1,0,3,30.267153,-97.7430608,0,42,0,50
4,5,27,4,1950,6,6,18,10,8,80,6,45,0,2,0,0,0,0,0,0,0,1,-37.814107,144.96328,10,80,480,0
2,15,49,2,20000,4,5,30,1,4,300,1,55,0,9,362,20,0,0,0,1,0,3,44.983334,-93.26667,0,4,300,0
2,26,50,9,75000,10,11,31,1,10,10000,0,63,0,8,0,0,0,0,0,0,1,3,41.3850639,2.1734035,13,10,0,0
1,30,15,7,80000,10,11,40,2,3,2,3,2,3,10,581,29,286.75,1054,1.9,0,0,3,39.981156,-4.280826,13,6,6,6
0,4,7,3,50000,11,1,60,1,0,10000,0,100,1,9,0,0,0,0,0,0,0,3,49.261226,-123.1139268,2,0,0,100
0,7,2,4,12000,12,1,30,5,0,3000,0,575,0,12,0,0,531.15,460291.6,3.50298125,1,1,3,44.8546856,-93.470786,0,0,0,0
0,5,50,0,500000,11,12,33,5,15,50000,0,150,0,14,0,0,0,0,0,1,1,3,34.0522342,-118.2436849,0,75,0,0
19,24,41,3,39000,7,8,45,18,1,390,0,114,5,5,262,0,0,0,0,1,0,3,37.3393857,-121.8949555,0,18,0,570
7,24,17,7,40000,7,7,25,1,1,1000,1,65,0,10,0,0,0,0,0,1,0,3,0,0,0,1,1000,0
0,11,23,0,5000,2,6,120,10,9,1000,0,100,5,3,0,0,0,0,0,1,0,3,34.0522342,-118.2436849,0,90,0,500
0,7,8,0,30000,7,8,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,28.5383355,-81.3792365,0,0,0,0
18,9,20,9,21000,4,6,60,10,1,500,0,138,0,6,0,0,142.125,123.75,2.0208333313,0,0,3,48.76564,8.2285242,11,10,0,0
8,33,31,1,7000,4,5,47,10,0,108,17,18,5,4,0,0,0,0,0,0,1,3,38.3958149,-6.4010809,13,0,1836,90
14,9,37,4,100000,7,8,34,5,2,199,2,60,1,7,1179,1,694.6,4507196.95,2.88107463,1,0,3,29.7601927,-95.3693896,0,10,398,60
35,18,151,24,1000,7,9,60,1,2,150,0,10,7,9,0,0,110.4,1388,3,0,1,1,53.3498053,-6.2603097,23,2,0,70
2,18,17,0,20000,3,5,60,10,5,500,2,100,1,7,0,0,0,0,0,1,0,3,40.65,-73.95,0,50,1000,100
1,2,16,15,112000,11,12,50,25,1,7000,0,126,0,16,837,20,0,0,0,1,0,3,33.6189101,-117.9289469,0,25,0,0
2,0,5,5,5000,11,12,60,1,0,500,1,114,0,16,17,2,0,0,0,1,0,3,35.1740471,-79.3922539,0,0,500,0
0,7,7,6,65000,7,7,4,1,1,385,2,269,2,5,0,0,260.6666666667,4748.3333333333,4.8472221667,0,0,3,52.0353944,6.8245487,11,1,770,538
0,0,30,0,100000,4,6,50,0,0,0,0,0,0,0,0,0,83,70,5,0,0,3,45.5086699,-73.5539925,2,0,0,0
0,20,13,11,25000,8,10,45,1,1,3999,0,199,1,10,182134,9894,0,0,0,0,0,3,-37.814107,144.96328,10,1,0,199
4,5,23,9,25000,3,5,60,60,14,1200,0,165,1,11,0,0,112.3333333333,344.3333333333,0,1,1,3,37.6688205,-122.0807964,0,840,0,165
93,22,40,21,50000,9,11,63,5,13,1799,0,92,0,10,75,3,0,0,0,0,0,3,0,0,2,65,0,0
1,32,38,42,80000,11,1,38,10,2,200000,0,2000,0,17,0,0,1087.5,359335.15,4.10887683,0,0,3,55.6760968,12.5683371,9,20,0,0
1,31,24,1,35000,8,10,50,10,2,1200,0,80,0,8,0,0,0,0,0,1,0,3,0,0,0,20,0,0
0,4,27,4,3000,10,11,60,10,3,1000,0,175,0,6,0,0,122.8333333333,185.5,3.3333333333,0,0,2,0,0,2,30,0,0
3,25,59,10,132000,3,5,45,5,0,100,0,33,58,5,17,2,877.75,31216.1,3.902045855,1,0,3,35.1740471,-79.3922539,0,0,0,1914
4,21,15,10,55000,11,12,55,1,2,10000,0,225,0,10,262,59,183.3333333333,197378.333333333,4.7507821667,1,0,3,34.0120229,-117.6786847,0,2,0,0
0,10,39,0,4350,11,12,34,2,0,2,0,2,0,11,0,0,0,0,0,0,1,3,51.608044,-1.24484,6,0,0,0
5,18,13,5,14000,10,12,59,5,4,390,0,194.5,0,12,0,0,429,419,5,0,1,3,43.124228,5.928,26,20,0,0
5,6,14,0,50000,8,10,62,5,1,100,2,45,0,4,48,0,0,0,0,1,0,3,41.8781136,-87.6297982,0,5,200,0
20,20,28,10,30000,10,11,32,5,5,1000,0,60,0,7,243,4,108,21424.8,3,0,0,3,51.0453246,-114.0581012,2,25,0,0
3,17,35,1,25000,10,11,30,10,0,2000,0,120,0,8,106,1,0,0,0,1,1,3,40.6460622,-111.4979729,0,0,0,0
0,8,15,1,2000,11,12,24,5,1,5000,0,200,0,14,0,0,0,0,0,1,0,1,26.7153424,-80.0533746,0,5,0,0
1,5,39,1,2000,7,7,13,1,2,100,3,15,0,4,0,0,0,0,0,1,1,1,35.9798734,-78.5097228,0,2,300,0
4,23,26,7,6000,7,8,30,5,0,400,1,65,0,6,0,0,141.5,8679.5,5,0,0,3,48.2081743,16.3738189,4,0,400,0
3,17,9,3,4000,12,2,75,30,0,299,6,50,2,3,0,0,0,0,0,1,0,2,0,0,0,0,1794,100
11,25,25,0,60000,11,12,45,1,2,800,0,100,1,5,100,17,0,0,0,0,1,3,-26.2041028,28.0473051,48,2,0,100
0,19,14,1,8000,10,11,35,5,2,100,2,25,0,5,54,0,0,0,0,1,0,3,0,0,0,10,200,0
1,3,1,3,50000,6,7,50,1,0,10000,0,37.5,0,12,0,0,632.8333333333,4389,0.8333333333,1,0,3,0,0,0,0,0,0
